order_id,customer_id,order_date,order_value,signup_date,region,customer_segment,payment_id,payment_date,payment_status,total_tickets,last_ticket_date
887,79,2024-05-17,1733,2024-04-05,South,Individual,887,2024-05-18,SUCCESS,3.0,2024-08-14
888,79,2023-01-14,3859,2024-04-05,South,Individual,888,2023-01-14,SUCCESS,3.0,2024-08-14
889,79,2023-02-18,2408,2024-04-05,South,Individual,889,2023-02-19,SUCCESS,3.0,2024-08-14
890,79,2026-01-14,3337,2024-04-05,South,Individual,890,2026-01-17,SUCCESS,3.0,2024-08-14
891,79,2023-01-20,3244,2024-04-05,South,Individual,891,2023-01-22,SUCCESS,3.0,2024-08-14
892,79,2023-01-03,3582,2024-04-05,South,Individual,892,2023-01-03,SUCCESS,3.0,2024-08-14
893,79,2024-09-21,1351,2024-04-05,South,Individual,893,2024-09-24,SUCCESS,3.0,2024-08-14
894,79,2024-02-25,4840,2024-04-05,South,Individual,894,2024-02-25,SUCCESS,3.0,2024-08-14
895,79,2024-05-02,3939,2024-04-05,South,Individual,895,2024-05-05,SUCCESS,3.0,2024-08-14
896,79,2025-10-04,990,2024-04-05,South,Individual,896,2025-10-05,SUCCESS,3.0,2024-08-14
897,79,2023-10-19,2792,2024-04-05,South,Individual,897,2023-10-22,SUCCESS,3.0,2024-08-14
898,79,2023-07-10,859,2024-04-05,South,Individual,898,2023-07-10,SUCCESS,3.0,2024-08-14
899,79,2024-04-19,4757,2024-04-05,South,Individual,899,2024-04-21,SUCCESS,3.0,2024-08-14
900,79,2025-04-25,3551,2024-04-05,South,Individual,900,2025-04-28,SUCCESS,3.0,2024-08-14
901,79,2025-07-27,1195,2024-04-05,South,Individual,901,2025-07-29,SUCCESS,3.0,2024-08-14
902,79,2023-07-15,4640,2024-04-05,South,Individual,902,2023-07-18,FAILED,3.0,2024-08-14
903,79,2023-10-01,3730,2024-04-05,South,Individual,903,2023-10-02,SUCCESS,3.0,2024-08-14
904,79,2023-06-03,1010,2024-04-05,South,Individual,904,2023-06-05,SUCCESS,3.0,2024-08-14
905,79,2025-06-09,1570,2024-04-05,South,Individual,905,2025-06-12,SUCCESS,3.0,2024-08-14
906,79,2024-04-29,2889,2024-04-05,South,Individual,906,2024-05-01,SUCCESS,3.0,2024-08-14
907,79,2024-06-18,3080,2024-04-05,South,Individual,907,2024-06-20,SUCCESS,3.0,2024-08-14
908,79,2025-03-15,3172,2024-04-05,South,Individual,908,2025-03-17,SUCCESS,3.0,2024-08-14
909,79,2024-10-13,4208,2024-04-05,South,Individual,909,2024-10-14,SUCCESS,3.0,2024-08-14
910,79,2024-07-10,2413,2024-04-05,South,Individual,910,2024-07-12,SUCCESS,3.0,2024-08-14
911,79,2023-06-02,2160,2024-04-05,South,Individual,911,2023-06-04,SUCCESS,3.0,2024-08-14
912,79,2023-10-06,1392,2024-04-05,South,Individual,912,2023-10-08,FAILED,3.0,2024-08-14
913,79,2023-11-15,1365,2024-04-05,South,Individual,913,2023-11-18,SUCCESS,3.0,2024-08-14
914,79,2023-12-03,4182,2024-04-05,South,Individual,914,2023-12-03,SUCCESS,3.0,2024-08-14
915,79,2025-08-12,3072,2024-04-05,South,Individual,915,2025-08-13,SUCCESS,3.0,2024-08-14
916,79,2025-04-12,1489,2024-04-05,South,Individual,916,2025-04-15,SUCCESS,3.0,2024-08-14
917,79,2026-01-02,3435,2024-04-05,South,Individual,917,2026-01-02,SUCCESS,3.0,2024-08-14
918,79,2024-03-01,4202,2024-04-05,South,Individual,918,2024-03-03,SUCCESS,3.0,2024-08-14
919,80,2025-08-06,2670,2024-11-23,South,Individual,919,2025-08-09,SUCCESS,3.0,2025-09-17
920,80,2023-09-03,1240,2024-11-23,South,Individual,920,2023-09-06,SUCCESS,3.0,2025-09-17
921,80,2023-11-19,2992,2024-11-23,South,Individual,921,2023-11-20,SUCCESS,3.0,2025-09-17
922,80,2023-03-24,2261,2024-11-23,South,Individual,922,2023-03-25,SUCCESS,3.0,2025-09-17
923,80,2024-11-02,1715,2024-11-23,South,Individual,923,2024-11-02,SUCCESS,3.0,2025-09-17
924,80,2023-07-06,2533,2024-11-23,South,Individual,924,2023-07-09,SUCCESS,3.0,2025-09-17
925,80,2024-12-29,3746,2024-11-23,South,Individual,925,2024-12-31,PENDING,3.0,2025-09-17
926,80,2025-11-17,901,2024-11-23,South,Individual,926,2025-11-17,SUCCESS,3.0,2025-09-17
927,80,2024-09-04,2631,2024-11-23,South,Individual,927,2024-09-07,SUCCESS,3.0,2025-09-17
928,81,2023-03-05,36502,2024-04-16,North,Enterprise,928,2023-03-07,SUCCESS,2.0,2025-03-01
929,81,2025-07-15,46434,2024-04-16,North,Enterprise,929,2025-07-16,SUCCESS,2.0,2025-03-01
930,81,2026-01-31,26374,2024-04-16,North,Enterprise,930,2026-02-01,SUCCESS,2.0,2025-03-01
931,81,2023-07-13,40280,2024-04-16,North,Enterprise,931,2023-07-13,SUCCESS,2.0,2025-03-01
932,81,2023-07-28,19161,2024-04-16,North,Enterprise,932,2023-07-29,SUCCESS,2.0,2025-03-01
933,81,2023-09-06,10783,2024-04-16,North,Enterprise,933,2023-09-07,SUCCESS,2.0,2025-03-01
934,81,2023-05-07,24567,2024-04-16,North,Enterprise,934,2023-05-09,PENDING,2.0,2025-03-01
935,82,2024-02-10,15126,2023-01-15,South,SMB,935,2024-02-12,PENDING,4.0,2025-08-19
936,83,2023-06-22,2620,2023-05-01,North,Individual,936,2023-06-24,SUCCESS,0.0,
937,83,2023-06-03,678,2023-05-01,North,Individual,937,2023-06-06,SUCCESS,0.0,
938,83,2023-05-13,2119,2023-05-01,North,Individual,938,2023-05-13,SUCCESS,0.0,
939,83,2025-06-27,1555,2023-05-01,North,Individual,939,2025-06-29,SUCCESS,0.0,
940,83,2023-07-08,3216,2023-05-01,North,Individual,940,2023-07-09,SUCCESS,0.0,
941,83,2023-09-08,849,2023-05-01,North,Individual,941,2023-09-09,SUCCESS,0.0,
942,83,2025-08-02,914,2023-05-01,North,Individual,942,2025-08-04,SUCCESS,0.0,
943,83,2023-12-11,4048,2023-05-01,North,Individual,943,2023-12-12,SUCCESS,0.0,
944,83,2025-03-19,4564,2023-05-01,North,Individual,944,2025-03-20,SUCCESS,0.0,
945,83,2023-03-02,3635,2023-05-01,North,Individual,945,2023-03-05,SUCCESS,0.0,
946,84,2023-12-20,3399,2023-05-19,South,Individual,946,2023-12-21,SUCCESS,1.0,2024-06-03
947,84,2024-03-15,2033,2023-05-19,South,Individual,947,2024-03-16,SUCCESS,1.0,2024-06-03
948,84,2024-07-17,2792,2023-05-19,South,Individual,948,2024-07-18,SUCCESS,1.0,2024-06-03
949,84,2025-07-02,1717,2023-05-19,South,Individual,949,2025-07-04,PENDING,1.0,2024-06-03
950,84,2023-03-12,2513,2023-05-19,South,Individual,950,2023-03-15,SUCCESS,1.0,2024-06-03
951,84,2024-08-27,4586,2023-05-19,South,Individual,951,2024-08-30,SUCCESS,1.0,2024-06-03
952,84,2025-04-23,4424,2023-05-19,South,Individual,952,2025-04-25,SUCCESS,1.0,2024-06-03
953,84,2023-05-05,1218,2023-05-19,South,Individual,953,2023-05-06,SUCCESS,1.0,2024-06-03
954,84,2024-07-26,3637,2023-05-19,South,Individual,954,2024-07-28,SUCCESS,1.0,2024-06-03
955,84,2023-10-09,3934,2023-05-19,South,Individual,955,2023-10-12,SUCCESS,1.0,2024-06-03
956,84,2024-02-13,4807,2023-05-19,South,Individual,956,2024-02-15,SUCCESS,1.0,2024-06-03
957,84,2024-05-25,4953,2023-05-19,South,Individual,957,2024-05-27,FAILED,1.0,2024-06-03
958,84,2023-02-09,3633,2023-05-19,South,Individual,958,2023-02-10,SUCCESS,1.0,2024-06-03
959,84,2025-01-05,4429,2023-05-19,South,Individual,959,2025-01-07,SUCCESS,1.0,2024-06-03
960,84,2026-01-20,4470,2023-05-19,South,Individual,960,2026-01-22,SUCCESS,1.0,2024-06-03
961,84,2024-12-05,4615,2023-05-19,South,Individual,961,2024-12-07,FAILED,1.0,2024-06-03
962,84,2024-10-20,3681,2023-05-19,South,Individual,962,2024-10-22,SUCCESS,1.0,2024-06-03
963,84,2024-07-07,1973,2023-05-19,South,Individual,963,2024-07-10,SUCCESS,1.0,2024-06-03
964,84,2023-02-23,3112,2023-05-19,South,Individual,964,2023-02-25,SUCCESS,1.0,2024-06-03
965,84,2024-03-24,740,2023-05-19,South,Individual,965,2024-03-27,SUCCESS,1.0,2024-06-03
966,84,2024-07-29,979,2023-05-19,South,Individual,966,2024-08-01,SUCCESS,1.0,2024-06-03
967,84,2025-08-24,4837,2023-05-19,South,Individual,967,2025-08-27,SUCCESS,1.0,2024-06-03
968,84,2025-01-02,2406,2023-05-19,South,Individual,968,2025-01-02,FAILED,1.0,2024-06-03
969,84,2023-11-23,1320,2023-05-19,South,Individual,969,2023-11-26,SUCCESS,1.0,2024-06-03
970,84,2024-05-22,2475,2023-05-19,South,Individual,970,2024-05-22,SUCCESS,1.0,2024-06-03
971,84,2024-06-29,4871,2023-05-19,South,Individual,971,2024-07-02,PENDING,1.0,2024-06-03
972,84,2023-04-25,2297,2023-05-19,South,Individual,972,2023-04-27,SUCCESS,1.0,2024-06-03
973,84,2025-03-06,3406,2023-05-19,South,Individual,973,2025-03-07,SUCCESS,1.0,2024-06-03
974,84,2023-12-22,1942,2023-05-19,South,Individual,974,2023-12-25,SUCCESS,1.0,2024-06-03
975,84,2024-04-29,3105,2023-05-19,South,Individual,975,2024-05-01,SUCCESS,1.0,2024-06-03
976,84,2025-01-04,731,2023-05-19,South,Individual,976,2025-01-04,SUCCESS,1.0,2024-06-03
977,84,2024-12-21,1664,2023-05-19,South,Individual,977,2024-12-22,SUCCESS,1.0,2024-06-03
978,84,2024-01-21,4532,2023-05-19,South,Individual,978,2024-01-22,SUCCESS,1.0,2024-06-03
979,85,2024-09-24,1938,2024-11-07,South,Individual,979,2024-09-26,SUCCESS,3.0,2024-08-14
980,85,2025-10-01,810,2024-11-07,South,Individual,980,2025-10-03,SUCCESS,3.0,2024-08-14
981,85,2023-07-04,960,2024-11-07,South,Individual,981,2023-07-06,SUCCESS,3.0,2024-08-14
982,85,2024-04-21,2292,2024-11-07,South,Individual,982,2024-04-21,SUCCESS,3.0,2024-08-14
983,85,2023-02-10,4812,2024-11-07,South,Individual,983,2023-02-12,PENDING,3.0,2024-08-14
984,85,2025-09-05,505,2024-11-07,South,Individual,984,2025-09-08,SUCCESS,3.0,2024-08-14
985,85,2024-11-10,2150,2024-11-07,South,Individual,985,2024-11-13,SUCCESS,3.0,2024-08-14
986,85,2023-09-25,3291,2024-11-07,South,Individual,986,2023-09-27,SUCCESS,3.0,2024-08-14
987,85,2023-12-30,3150,2024-11-07,South,Individual,987,2023-12-31,SUCCESS,3.0,2024-08-14
988,85,2023-05-02,679,2024-11-07,South,Individual,988,2023-05-03,SUCCESS,3.0,2024-08-14
989,85,2023-10-30,1660,2024-11-07,South,Individual,989,2023-11-02,PENDING,3.0,2024-08-14
990,85,2023-08-16,4811,2024-11-07,South,Individual,990,2023-08-18,SUCCESS,3.0,2024-08-14
991,85,2025-01-17,1094,2024-11-07,South,Individual,991,2025-01-17,SUCCESS,3.0,2024-08-14
992,86,2025-03-21,1327,2025-11-18,North,Individual,992,2025-03-21,SUCCESS,1.0,2024-01-07
993,86,2024-11-20,2972,2025-11-18,North,Individual,993,2024-11-21,SUCCESS,1.0,2024-01-07
994,86,2024-10-22,1617,2025-11-18,North,Individual,994,2024-10-23,SUCCESS,1.0,2024-01-07
995,86,2023-11-19,4078,2025-11-18,North,Individual,995,2023-11-21,SUCCESS,1.0,2024-01-07
996,86,2025-09-24,3099,2025-11-18,North,Individual,996,2025-09-27,SUCCESS,1.0,2024-01-07
997,86,2023-12-23,3423,2025-11-18,North,Individual,997,2023-12-26,SUCCESS,1.0,2024-01-07
998,86,2024-04-02,1936,2025-11-18,North,Individual,998,2024-04-02,SUCCESS,1.0,2024-01-07
999,86,2025-02-13,3013,2025-11-18,North,Individual,999,2025-02-16,SUCCESS,1.0,2024-01-07
1000,86,2024-08-26,1543,2025-11-18,North,Individual,1000,2024-08-29,SUCCESS,1.0,2024-01-07
1001,86,2023-12-30,514,2025-11-18,North,Individual,1001,2023-12-31,SUCCESS,1.0,2024-01-07
1002,87,2025-03-12,3061,2024-07-24,East,SMB,1002,2025-03-14,SUCCESS,0.0,
1003,87,2024-01-08,12427,2024-07-24,East,SMB,1003,2024-01-11,SUCCESS,0.0,
1004,87,2024-03-28,5411,2024-07-24,East,SMB,1004,2024-03-28,SUCCESS,0.0,
1005,87,2025-10-13,6608,2024-07-24,East,SMB,1005,2025-10-13,SUCCESS,0.0,
1006,87,2024-11-09,4549,2024-07-24,East,SMB,1006,2024-11-09,SUCCESS,0.0,
1007,87,2024-05-02,13364,2024-07-24,East,SMB,1007,2024-05-04,SUCCESS,0.0,
1008,87,2024-10-16,7501,2024-07-24,East,SMB,1008,2024-10-18,SUCCESS,0.0,
1009,87,2023-07-01,13001,2024-07-24,East,SMB,1009,2023-07-03,SUCCESS,0.0,
1010,87,2025-07-03,2373,2024-07-24,East,SMB,1010,2025-07-06,SUCCESS,0.0,
1011,87,2024-06-27,8870,2024-07-24,East,SMB,1011,2024-06-29,SUCCESS,0.0,
1012,87,2024-05-26,4221,2024-07-24,East,SMB,1012,2024-05-26,SUCCESS,0.0,
1013,87,2024-12-18,10410,2024-07-24,East,SMB,1013,2024-12-21,SUCCESS,0.0,
1014,87,2023-08-10,2041,2024-07-24,East,SMB,1014,2023-08-11,SUCCESS,0.0,
1015,87,2023-04-09,14646,2024-07-24,East,SMB,1015,2023-04-09,SUCCESS,0.0,
1016,88,2025-05-09,7450,2024-03-14,North,SMB,1016,2025-05-11,FAILED,3.0,2024-08-28
1017,88,2025-04-27,18157,2024-03-14,North,SMB,1017,2025-04-30,SUCCESS,3.0,2024-08-28
1018,88,2025-02-14,13509,2024-03-14,North,SMB,1018,2025-02-15,SUCCESS,3.0,2024-08-28
1019,88,2026-01-23,14299,2024-03-14,North,SMB,1019,2026-01-24,SUCCESS,3.0,2024-08-28
1020,88,2023-07-27,17711,2024-03-14,North,SMB,1020,2023-07-29,FAILED,3.0,2024-08-28
1021,88,2024-04-06,7329,2024-03-14,North,SMB,1021,2024-04-07,SUCCESS,3.0,2024-08-28
1022,88,2025-07-13,4415,2024-03-14,North,SMB,1022,2025-07-13,SUCCESS,3.0,2024-08-28
1023,88,2023-03-10,11663,2024-03-14,North,SMB,1023,2023-03-13,SUCCESS,3.0,2024-08-28
1024,88,2023-02-11,12443,2024-03-14,North,SMB,1024,2023-02-12,SUCCESS,3.0,2024-08-28
1025,88,2024-06-18,5431,2024-03-14,North,SMB,1025,2024-06-20,PENDING,3.0,2024-08-28
1026,88,2023-06-01,13200,2024-03-14,North,SMB,1026,2023-06-03,PENDING,3.0,2024-08-28
1027,88,2023-12-15,14303,2024-03-14,North,SMB,1027,2023-12-17,SUCCESS,3.0,2024-08-28
1028,89,2023-06-03,45851,2025-08-26,North,Enterprise,1028,2023-06-03,PENDING,2.0,2025-09-29
1029,89,2023-07-10,32147,2025-08-26,North,Enterprise,1029,2023-07-11,SUCCESS,2.0,2025-09-29
1030,89,2025-09-15,12031,2025-08-26,North,Enterprise,1030,2025-09-15,SUCCESS,2.0,2025-09-29
1031,89,2025-06-02,20813,2025-08-26,North,Enterprise,1031,2025-06-04,SUCCESS,2.0,2025-09-29
1032,89,2025-06-08,20295,2025-08-26,North,Enterprise,1032,2025-06-10,SUCCESS,2.0,2025-09-29
1033,89,2023-04-20,16636,2025-08-26,North,Enterprise,1033,2023-04-23,SUCCESS,2.0,2025-09-29
1034,89,2024-11-09,23470,2025-08-26,North,Enterprise,1034,2024-11-10,SUCCESS,2.0,2025-09-29
1035,90,2025-04-18,4924,2025-08-26,East,Individual,1035,2025-04-19,SUCCESS,3.0,2024-12-11
1036,90,2024-06-27,2806,2025-08-26,East,Individual,1036,2024-06-29,SUCCESS,3.0,2024-12-11
1037,90,2024-09-01,2445,2025-08-26,East,Individual,1037,2024-09-04,SUCCESS,3.0,2024-12-11
1038,90,2023-07-16,906,2025-08-26,East,Individual,1038,2023-07-17,SUCCESS,3.0,2024-12-11
1039,90,2025-03-15,4521,2025-08-26,East,Individual,1039,2025-03-18,SUCCESS,3.0,2024-12-11
1040,90,2023-11-11,946,2025-08-26,East,Individual,1040,2023-11-13,SUCCESS,3.0,2024-12-11
1041,90,2025-01-08,531,2025-08-26,East,Individual,1041,2025-01-10,PENDING,3.0,2024-12-11
1042,90,2025-05-25,1217,2025-08-26,East,Individual,1042,2025-05-26,SUCCESS,3.0,2024-12-11
1043,91,2025-09-10,2135,2024-01-25,South,Individual,1043,2025-09-12,SUCCESS,4.0,2025-08-23
1044,91,2023-07-18,710,2024-01-25,South,Individual,1044,2023-07-20,SUCCESS,4.0,2025-08-23
1045,91,2024-02-28,1899,2024-01-25,South,Individual,1045,2024-02-28,SUCCESS,4.0,2025-08-23
1046,91,2024-08-20,1171,2024-01-25,South,Individual,1046,2024-08-21,SUCCESS,4.0,2025-08-23
1047,91,2025-08-27,1446,2024-01-25,South,Individual,1047,2025-08-27,SUCCESS,4.0,2025-08-23
1048,91,2024-09-23,3756,2024-01-25,South,Individual,1048,2024-09-26,SUCCESS,4.0,2025-08-23
1049,91,2025-08-22,4506,2024-01-25,South,Individual,1049,2025-08-25,FAILED,4.0,2025-08-23
1050,91,2024-06-26,1246,2024-01-25,South,Individual,1050,2024-06-29,SUCCESS,4.0,2025-08-23
1051,91,2026-01-19,3674,2024-01-25,South,Individual,1051,2026-01-22,SUCCESS,4.0,2025-08-23
1052,92,2025-01-29,14499,2023-07-18,East,SMB,1052,2025-01-29,SUCCESS,3.0,2025-01-11
1053,92,2025-01-26,8113,2023-07-18,East,SMB,1053,2025-01-26,SUCCESS,3.0,2025-01-11
1054,92,2025-07-01,3462,2023-07-18,East,SMB,1054,2025-07-03,SUCCESS,3.0,2025-01-11
1055,92,2024-06-23,16409,2023-07-18,East,SMB,1055,2024-06-23,SUCCESS,3.0,2025-01-11
1056,92,2025-08-10,10631,2023-07-18,East,SMB,1056,2025-08-13,FAILED,3.0,2025-01-11
1057,92,2024-04-08,10800,2023-07-18,East,SMB,1057,2024-04-08,SUCCESS,3.0,2025-01-11
1058,92,2023-05-07,6952,2023-07-18,East,SMB,1058,2023-05-09,SUCCESS,3.0,2025-01-11
1059,93,2023-07-18,4808,2024-12-26,East,SMB,1059,2023-07-21,SUCCESS,4.0,2025-05-29
1060,93,2024-12-05,19742,2024-12-26,East,SMB,1060,2024-12-07,SUCCESS,4.0,2025-05-29
1061,93,2025-04-27,9455,2024-12-26,East,SMB,1061,2025-04-29,SUCCESS,4.0,2025-05-29
1062,93,2023-05-05,14684,2024-12-26,East,SMB,1062,2023-05-05,SUCCESS,4.0,2025-05-29
1063,93,2025-12-06,15717,2024-12-26,East,SMB,1063,2025-12-06,SUCCESS,4.0,2025-05-29
1064,93,2026-01-01,17559,2024-12-26,East,SMB,1064,2026-01-01,SUCCESS,4.0,2025-05-29
1065,93,2024-04-27,17606,2024-12-26,East,SMB,1065,2024-04-27,PENDING,4.0,2025-05-29
1066,93,2024-09-04,4587,2024-12-26,East,SMB,1066,2024-09-05,SUCCESS,4.0,2025-05-29
1067,93,2025-03-19,3137,2024-12-26,East,SMB,1067,2025-03-19,PENDING,4.0,2025-05-29
1068,93,2025-10-25,18935,2024-12-26,East,SMB,1068,2025-10-28,SUCCESS,4.0,2025-05-29
1069,93,2023-10-29,5941,2024-12-26,East,SMB,1069,2023-10-30,SUCCESS,4.0,2025-05-29
1070,93,2025-07-08,7664,2024-12-26,East,SMB,1070,2025-07-08,SUCCESS,4.0,2025-05-29
1071,93,2023-12-09,8943,2024-12-26,East,SMB,1071,2023-12-12,SUCCESS,4.0,2025-05-29
1072,93,2024-01-30,6134,2024-12-26,East,SMB,1072,2024-02-01,SUCCESS,4.0,2025-05-29
1073,93,2023-03-29,15873,2024-12-26,East,SMB,1073,2023-04-01,SUCCESS,4.0,2025-05-29
1074,94,2025-06-10,8616,2025-04-21,East,SMB,1074,2025-06-13,SUCCESS,3.0,2026-01-18
1075,94,2023-10-30,10450,2025-04-21,East,SMB,1075,2023-10-31,SUCCESS,3.0,2026-01-18
1076,94,2024-10-16,4195,2025-04-21,East,SMB,1076,2024-10-18,SUCCESS,3.0,2026-01-18
1077,94,2023-06-28,14717,2025-04-21,East,SMB,1077,2023-06-28,SUCCESS,3.0,2026-01-18
1078,94,2025-03-24,12686,2025-04-21,East,SMB,1078,2025-03-25,SUCCESS,3.0,2026-01-18
1079,94,2024-07-19,19029,2025-04-21,East,SMB,1079,2024-07-21,SUCCESS,3.0,2026-01-18
1080,94,2025-07-27,2405,2025-04-21,East,SMB,1080,2025-07-30,SUCCESS,3.0,2026-01-18
1081,94,2025-12-06,15749,2025-04-21,East,SMB,1081,2025-12-09,SUCCESS,3.0,2026-01-18
1082,94,2023-08-19,15580,2025-04-21,East,SMB,1082,2023-08-19,SUCCESS,3.0,2026-01-18
1083,94,2023-11-03,6856,2025-04-21,East,SMB,1083,2023-11-06,SUCCESS,3.0,2026-01-18
1084,94,2023-07-25,5461,2025-04-21,East,SMB,1084,2023-07-27,SUCCESS,3.0,2026-01-18
1085,94,2023-07-26,11374,2025-04-21,East,SMB,1085,2023-07-26,SUCCESS,3.0,2026-01-18
1086,94,2026-01-01,13267,2025-04-21,East,SMB,1086,2026-01-04,SUCCESS,3.0,2026-01-18
1087,94,2025-04-21,10655,2025-04-21,East,SMB,1087,2025-04-21,SUCCESS,3.0,2026-01-18
1088,94,2025-02-23,17911,2025-04-21,East,SMB,1088,2025-02-23,SUCCESS,3.0,2026-01-18
1089,94,2025-08-26,3227,2025-04-21,East,SMB,1089,2025-08-27,SUCCESS,3.0,2026-01-18
1090,94,2023-12-19,11024,2025-04-21,East,SMB,1090,2023-12-21,SUCCESS,3.0,2026-01-18
1091,94,2025-04-05,6713,2025-04-21,East,SMB,1091,2025-04-08,SUCCESS,3.0,2026-01-18
1092,94,2025-04-02,3270,2025-04-21,East,SMB,1092,2025-04-03,SUCCESS,3.0,2026-01-18
1093,94,2025-03-21,12862,2025-04-21,East,SMB,1093,2025-03-23,SUCCESS,3.0,2026-01-18
1094,94,2024-05-01,3615,2025-04-21,East,SMB,1094,2024-05-02,SUCCESS,3.0,2026-01-18
1095,94,2025-08-31,10800,2025-04-21,East,SMB,1095,2025-09-02,SUCCESS,3.0,2026-01-18
1096,95,2023-02-11,13071,2023-04-21,South,SMB,1096,2023-02-14,SUCCESS,9.0,2025-06-10
1097,95,2024-09-12,12189,2023-04-21,South,SMB,1097,2024-09-13,SUCCESS,9.0,2025-06-10
1098,95,2024-07-28,18109,2023-04-21,South,SMB,1098,2024-07-30,SUCCESS,9.0,2025-06-10
1099,95,2023-07-21,9469,2023-04-21,South,SMB,1099,2023-07-22,SUCCESS,9.0,2025-06-10
1100,95,2023-10-03,11846,2023-04-21,South,SMB,1100,2023-10-04,SUCCESS,9.0,2025-06-10
1101,95,2025-06-26,12514,2023-04-21,South,SMB,1101,2025-06-27,SUCCESS,9.0,2025-06-10
1102,95,2024-07-05,15656,2023-04-21,South,SMB,1102,2024-07-06,SUCCESS,9.0,2025-06-10
1103,95,2023-07-02,8158,2023-04-21,South,SMB,1103,2023-07-04,SUCCESS,9.0,2025-06-10
1104,95,2025-06-23,8926,2023-04-21,South,SMB,1104,2025-06-24,SUCCESS,9.0,2025-06-10
1105,95,2025-04-13,17874,2023-04-21,South,SMB,1105,2025-04-13,SUCCESS,9.0,2025-06-10
1106,95,2025-11-23,14252,2023-04-21,South,SMB,1106,2025-11-23,SUCCESS,9.0,2025-06-10
1107,95,2023-04-26,18884,2023-04-21,South,SMB,1107,2023-04-26,SUCCESS,9.0,2025-06-10
1108,95,2023-11-22,4150,2023-04-21,South,SMB,1108,2023-11-23,SUCCESS,9.0,2025-06-10
1109,95,2024-09-29,18606,2023-04-21,South,SMB,1109,2024-10-01,SUCCESS,9.0,2025-06-10
1110,95,2025-04-06,6444,2023-04-21,South,SMB,1110,2025-04-06,SUCCESS,9.0,2025-06-10
1111,95,2025-12-09,2948,2023-04-21,South,SMB,1111,2025-12-11,SUCCESS,9.0,2025-06-10
1112,95,2023-12-22,8316,2023-04-21,South,SMB,1112,2023-12-24,SUCCESS,9.0,2025-06-10
1113,95,2024-02-16,3888,2023-04-21,South,SMB,1113,2024-02-17,PENDING,9.0,2025-06-10
1114,95,2024-05-25,3083,2023-04-21,South,SMB,1114,2024-05-26,SUCCESS,9.0,2025-06-10
1115,95,2025-07-23,3656,2023-04-21,South,SMB,1115,2025-07-24,SUCCESS,9.0,2025-06-10
1116,95,2025-01-08,8524,2023-04-21,South,SMB,1116,2025-01-10,SUCCESS,9.0,2025-06-10
1117,95,2024-07-15,14070,2023-04-21,South,SMB,1117,2024-07-16,SUCCESS,9.0,2025-06-10
1118,95,2025-08-08,18551,2023-04-21,South,SMB,1118,2025-08-11,FAILED,9.0,2025-06-10
1119,95,2025-03-23,6059,2023-04-21,South,SMB,1119,2025-03-25,SUCCESS,9.0,2025-06-10
1120,95,2023-03-04,9927,2023-04-21,South,SMB,1120,2023-03-05,FAILED,9.0,2025-06-10
1121,95,2025-02-01,18016,2023-04-21,South,SMB,1121,2025-02-02,SUCCESS,9.0,2025-06-10
1122,95,2025-07-02,7819,2023-04-21,South,SMB,1122,2025-07-04,FAILED,9.0,2025-06-10
1123,95,2025-08-29,13460,2023-04-21,South,SMB,1123,2025-08-29,SUCCESS,9.0,2025-06-10
1124,95,2024-12-06,7358,2023-04-21,South,SMB,1124,2024-12-07,SUCCESS,9.0,2025-06-10
1125,95,2024-06-13,4961,2023-04-21,South,SMB,1125,2024-06-16,SUCCESS,9.0,2025-06-10
1126,95,2024-08-06,2899,2023-04-21,South,SMB,1126,2024-08-06,SUCCESS,9.0,2025-06-10
1127,96,2023-04-12,1834,2023-05-05,East,Individual,1127,2023-04-15,SUCCESS,1.0,2025-01-09
1128,96,2024-03-14,2313,2023-05-05,East,Individual,1128,2024-03-14,SUCCESS,1.0,2025-01-09
1129,96,2024-04-06,2193,2023-05-05,East,Individual,1129,2024-04-09,SUCCESS,1.0,2025-01-09
1130,96,2024-07-05,3854,2023-05-05,East,Individual,1130,2024-07-06,SUCCESS,1.0,2025-01-09
1131,96,2025-11-17,664,2023-05-05,East,Individual,1131,2025-11-20,SUCCESS,1.0,2025-01-09
1132,96,2023-01-19,4383,2023-05-05,East,Individual,1132,2023-01-19,SUCCESS,1.0,2025-01-09
1133,96,2023-09-28,1918,2023-05-05,East,Individual,1133,2023-10-01,SUCCESS,1.0,2025-01-09
1134,96,2023-01-18,2333,2023-05-05,East,Individual,1134,2023-01-21,SUCCESS,1.0,2025-01-09
1135,96,2024-05-31,3002,2023-05-05,East,Individual,1135,2024-06-03,SUCCESS,1.0,2025-01-09
1136,96,2024-07-17,3971,2023-05-05,East,Individual,1136,2024-07-18,SUCCESS,1.0,2025-01-09
1137,96,2025-02-10,3356,2023-05-05,East,Individual,1137,2025-02-11,SUCCESS,1.0,2025-01-09
1138,97,2024-05-31,9150,2024-11-25,South,SMB,1138,2024-06-03,SUCCESS,1.0,2025-01-16
1139,97,2025-08-13,11900,2024-11-25,South,SMB,1139,2025-08-13,SUCCESS,1.0,2025-01-16
1140,97,2025-12-02,15013,2024-11-25,South,SMB,1140,2025-12-02,SUCCESS,1.0,2025-01-16
1141,97,2023-07-29,2240,2024-11-25,South,SMB,1141,2023-07-30,SUCCESS,1.0,2025-01-16
1142,97,2025-11-13,14262,2024-11-25,South,SMB,1142,2025-11-13,SUCCESS,1.0,2025-01-16
